src_origin_id,dst_origin_id,edge_type,src_id,dst_id
31919124,43545057,5,302,647
34027965,53690602,4,258,337
48892883,60577255,0,332,270
10316470,36445006,1,498,553
10981968,51696548,2,771,531
6004492,16731931,3,394,980
64018611,85060967,0,352,186
95422673,35882057,0,205,365
4644562,71466941,4,474,621
45242901,22078466,1,46,183
38936540,11693022,0,24,790
91978611,62929524,5,997,995
70351135,9641376,2,273,542
38142409,29793503,1,9,345
87320629,6004492,2,609,394
43436594,19562145,4,278,179
10844304,30725077,1,704,729
65925778,58102809,3,628,295
27596629,29187162,1,85,329
34676709,16731931,3,637,980
43436594,79175595,3,278,42
59051511,53995284,1,715,823
13157272,67620281,2,501,578
38866575,97164912,0,279,822
60332295,96298469,2,587,311
57778631,45286842,0,584,508
57746169,12673339,4,446,123
51719409,38328547,5,532,935
25486926,26169315,3,490,285
51385896,25818739,2,615,586
31590060,60608235,4,457,211
20361264,31107299,3,40,161
59127308,98997058,5,842,773
31217803,34631840,3,468,475
2062738,76715316,4,941,412
90308649,77525297,0,775,73
30740191,66870564,0,993,864
84159267,81427210,0,627,885
1894771,23991326,4,78,570
71731420,27688001,2,937,162
59429927,62929524,1,514,995
3418754,67897782,5,791,343
19857504,4064451,2,795,996
39339455,4748874,1,98,812
34981989,87071227,4,368,530
10844304,53690602,0,704,337
10941358,60623620,3,522,903
39541689,19857504,3,437,795
58127645,8625969,3,545,296
91630511,45187366,2,585,699
75193068,40142907,4,224,124
84345058,19261088,1,418,81
66386260,33187018,0,798,960
45934390,79175595,4,115,42
20970263,31362236,4,605,534
82289014,17815908,0,956,902
57444636,7315229,3,776,489
34631840,29843127,2,475,422
21145201,17815908,2,69,902
66449397,7015572,1,65,71
61475240,49314608,0,290,267
51392191,45113260,2,857,766
80397318,76300416,5,149,464
87776978,43255863,3,227,813
59765788,83976656,4,638,923
84434481,35400934,2,335,955
9447600,59051511,2,510,715
95122615,66375738,1,79,417
51078726,94311648,0,523,151
47135165,51385896,1,45,615
73714112,28221259,0,297,247
83925117,8546042,4,153,590
17815908,36539894,3,902,921
76059965,89599410,5,435,925
77324792,40994730,3,832,238
56438970,24482925,4,968,450
7418176,83976656,4,363,923
69352474,81967771,0,730,915
72498770,31478260,2,910,235
62064567,31595989,4,3,988
41036694,89541732,4,692,834
77824893,43665888,0,936,282
64630291,75801221,4,673,305
1494307,6883989,5,917,142
58911091,47390415,5,447,425
25982190,31710990,0,854,554
69432213,54789181,3,398,644
19239044,26169315,2,307,285
10101842,77642160,3,555,155
94000525,58253371,2,432,483
88059419,48336758,0,809,780
31947258,57746169,2,129,446
37467364,78813012,3,589,682
40142907,66870564,5,124,864
39860131,40994730,1,109,238
19467269,51884317,5,520,253
22051873,71466857,5,263,683
20559778,74672784,1,303,374
26410144,71401291,5,557,757
96910645,75202474,0,64,88
32761047,80574708,4,556,769
14149767,58253371,3,166,483
71401291,42334581,0,757,269
60108096,24270402,2,551,817
34027965,69432213,2,258,398
37381526,67161012,0,745,466
96048451,99511541,0,388,180
88996983,91639359,1,735,518
54789181,7402411,4,644,480
7064420,8551998,4,725,608
66248800,3014186,2,54,881
19279464,40914475,1,349,62
88883775,13593723,1,430,595
23252474,52802905,5,539,94
19239044,73898869,1,307,57
16731931,7039994,1,980,294
66584565,89509432,4,266,613
25908590,17622432,2,684,860
45813345,87697604,4,26,600
88239465,78743639,2,709,516
18048586,13246952,0,807,909
84046419,84159267,3,208,627
18354681,45187366,5,245,699
42058530,20138670,3,113,159
67620281,50621752,2,578,569
39952574,76082238,1,461,366
82300536,84249880,4,978,879
35167181,88059419,5,226,809
72573459,95602070,3,527,732
37797219,7892461,1,676,929
64344056,22078466,0,762,183
16916110,73086148,4,74,946
87440413,51385896,2,916,615
64021986,86778612,2,458,521
96048451,1093396,0,388,836
89541732,91296187,0,834,204
36445006,34133608,0,553,51
26814424,8551998,3,252,608
68647667,53512485,2,568,195
26920200,83976656,3,415,923
82795154,73616316,0,963,579
54187483,86008559,2,116,281
90787376,19239044,5,283,307
71731420,42366310,3,937,460
59355448,25607298,1,787,580
31465612,30740191,5,87,993
10941358,29309810,2,522,662
40912680,30695739,2,679,397
9182092,22021699,5,577,758
47889418,39033495,0,572,675
90787376,65809106,2,283,488
35551656,13246952,2,470,909
99273044,29613711,0,310,61
91416324,91978611,1,636,997
89541732,86514354,2,834,370
94868179,67263539,2,949,639
6883989,58901282,5,142,564
69668083,45196831,0,559,185
17302357,25982190,3,72,854
27156677,52896996,0,678,719
57778631,92876464,2,584,883
97649348,20516343,3,381,900
35650377,42637907,5,499,481
61694166,4787840,4,927,402
52802905,10316470,0,94,498
71798178,54187483,2,897,116
59429927,95792408,5,514,718
52963031,4301854,5,254,445
82027331,15871528,2,277,548
3418754,58169612,1,791,114
30908764,53946953,0,653,257
31465612,47894977,5,87,728
64389828,65815684,5,436,770
62758017,90787376,3,717,283
10316470,26076984,5,498,193
73616316,98829172,1,579,241
18973811,64389828,3,643,436
4064451,30908764,4,996,653
56087048,90459524,2,172,706
6004492,53690602,0,394,337
99268018,95230522,2,625,413
65925778,20455091,3,628,206
94335105,7402411,2,249,480
49639537,52963031,1,63,254
40815137,36123916,2,280,38
48118511,24489195,5,379,969
64021986,40142907,1,458,124
64389828,29100483,0,436,137
84537315,71221480,3,665,933
60902594,16735717,0,957,21
9447600,4381854,5,510,377
61570194,84637025,0,623,716
77057410,31947258,4,4,129
96785900,16898220,0,289,874
36445006,71585330,4,553,695
33062810,54355321,5,906,219
80384524,51004747,5,991,391
51208766,16892018,1,135,407
28468485,77145180,0,877,821
58070265,97649348,4,661,381
10232979,30794667,5,321,547
32909167,26410144,0,421,557
48118511,28221259,4,379,247
75922273,6004492,2,859,394
51884317,31478260,4,253,235
87619841,50570245,1,985,889
21177147,59429927,5,801,514
29506729,58188540,5,239,127
86290932,41653295,0,533,102
81997559,33873626,1,60,56
49314608,97923278,4,267,29
4381854,27289045,0,377,856
75583606,66171129,0,323,420
45621649,36080058,0,342,928
54789181,83652896,4,644,382
14457236,46745340,5,355,11
62064567,4748874,2,3,812
43436594,7402411,1,278,480
96988713,5304165,4,392,649
12919605,80598975,3,700,150
69870828,21644651,0,887,140
36352323,38936540,1,117,24
95851667,84539094,0,825,173
1221889,26161325,0,308,259
15871528,74779110,5,548,631
29217537,19640224,5,629,6
55057068,3418754,1,97,791
58169612,24270402,5,114,817
87656497,2860339,3,896,536
45187366,89847523,1,699,313
73846005,31947258,1,331,129
45934390,11720004,1,115,387
81466591,91372025,3,670,998
33062810,19279464,3,906,349
91874139,77057410,2,67,4
84434481,1417140,4,335,698
60902594,64391713,4,957,677
96760353,63078133,5,593,217
82795154,41401829,2,963,86
28221259,24886023,1,247,106
39033495,48717201,0,675,17
76715316,73040681,5,412,12
40127781,38936540,1,754,24
23016206,52416792,0,28,395
13554242,18512540,4,538,347
75564647,17756105,4,207,549
2062738,38142409,0,941,9
31362236,3546631,3,534,314
16735717,46609482,4,21,358
45621649,64389828,4,342,436
58911091,41401829,0,447,86
92404905,90994627,2,317,22
90662805,16735717,3,733,21
69953521,75090190,5,971,34
99531538,64391713,3,983,677
5910013,24582405,3,919,659
57746169,66386260,5,446,798
69757168,26076984,4,541,193
24278367,88239465,0,256,709
78784480,79994984,2,165,141
69105675,55122964,0,544,664
26410144,30908764,1,557,653
31345841,86290932,2,940,533
65925778,61694166,2,628,927
86581253,96298469,5,738,311
48892883,61570194,2,332,623
30695739,5757040,4,397,112
91663343,71798178,2,528,897
47066510,40127781,4,950,754
12159158,66171129,2,861,420
51719409,12773270,5,532,601
60332295,78713684,2,587,772
92876464,26920200,3,883,415
7402411,80080118,4,480,833
96785900,9858867,2,289,611
39541689,79790375,5,437,658
69757168,75149394,1,541,148
8625969,7015572,1,296,71
37467364,28221259,2,589,247
12967182,91296187,1,884,204
85727169,59353827,4,525,189
72315629,87949499,5,502,225
70351135,55122964,1,273,664
26169315,65809106,4,285,488
48204078,50694882,1,459,353
30960721,20970263,3,707,605
7315229,83807278,1,489,125
9306830,55122964,4,840,664
6873635,83652896,3,911,382
99084238,19957369,5,752,260
95602070,56438970,0,732,968
4908516,63925690,1,607,96
91296187,79994984,1,204,141
61231992,64001903,0,535,990
4396333,20476876,5,479,899
97555931,67620281,2,828,578
68951543,96760353,5,230,593
81355371,68371650,1,70,685
76975959,97251876,0,384,237
90349889,37381526,0,667,745
21448951,11378608,0,301,0
20516343,92876464,2,900,883
78624353,40815137,3,288,280
10316470,58301343,4,498,727
59810690,4748874,1,818,812
51208766,23991326,1,135,570
69757168,62764098,1,541,650
54304067,90787376,0,171,283
83652896,98290623,3,382,338
16883976,94955068,3,168,315
52903951,41222718,5,567,796
40127781,66225982,3,754,512
42586264,34027965,1,871,258
39952574,47232993,5,461,989
1894771,50570245,3,78,889
14641288,1093396,2,657,836
17149429,27688001,4,442,162
56087048,12678940,4,172,811
54050593,85994086,2,785,517
69756051,85060967,1,708,186
68969143,32375913,4,750,276
48133428,35841647,3,895,255
38443689,27688001,0,891,162
60108096,14734747,1,551,144
27289045,8546042,1,856,590
22200190,35531782,5,688,581
94000525,31429013,0,432,952
53995284,34590042,4,823,618
80676878,19969199,2,82,49
27347512,47889418,0,119,572
17149429,63041014,3,442,100
94868179,41222718,0,949,796
58901282,56087048,1,564,172
95122615,50889916,4,79,23
69756051,89847523,1,708,313
45988161,7418176,5,765,363
73037477,45988161,1,99,765
30960721,98829172,2,707,241
99511541,27596629,4,180,85
37797219,4602289,3,676,901
66386260,70158341,2,798,713
46264694,73339170,0,741,734
86800565,99511541,5,948,180
26169315,50889916,1,285,23
20970263,95851667,3,605,825
42366310,40227781,3,460,852
86574459,38328547,5,671,935
23324213,20970263,4,220,605
97744098,82264007,4,865,573
40994730,83908372,4,238,594
59398989,59353827,2,210,189
53748800,75865932,1,336,930
90308649,73898869,2,775,57
1640312,19562145,0,284,179
29470098,91939403,1,287,943
85890964,71630594,1,846,509
10101842,12159158,3,555,861
31947258,29734570,4,129,152
9447600,91939403,4,510,943
7500792,17066180,4,563,958
94000525,62125849,3,432,465
15592702,36445006,3,992,553
95122615,29407041,3,79,444
1853245,84637025,0,373,716
11208878,90459524,4,515,706
72578540,69731173,5,76,218
61475240,19279464,5,290,349
47135165,79431198,5,45,350
60943799,41653295,3,215,102
7795028,71466857,0,560,683
86051806,94955068,0,749,315
47231887,29470098,4,131,287
90432257,45286842,3,132,508
93500310,30514367,2,222,953
10678760,8844880,0,449,196
16735717,91630511,3,21,585
52615429,47135165,4,932,45
91959211,41589049,4,136,324
46410003,10941358,0,214,522
93500310,16916110,3,222,74
21177147,96988713,0,801,392
48164460,47889418,5,75,572
11320456,13354626,2,158,380
64001903,25818739,4,990,586
46264694,19606074,1,741,894
34981989,58901282,2,368,564
73086148,22932633,5,946,264
40276156,84345058,4,986,418
8472906,9858867,0,298,611
54546202,40815137,5,242,280
84637025,24683403,5,716,588
19562145,91079273,2,179,851
51051578,80682169,3,815,334
64630291,10232979,5,673,321
89599410,51316993,0,925,169
86072549,25000643,1,293,645
75801221,43338530,3,305,691
79770084,79273765,5,763,876
59993046,57665258,4,376,8
50570245,96910645,3,889,64
18048586,38142409,3,807,9
96420263,67620281,0,492,578
22021699,58643904,4,758,543
32021698,98290623,4,53,338
1432736,83536512,5,690,89
38090555,31919124,0,711,302
32375913,37381526,5,276,745
8767156,6873635,4,493,911
66386260,31947258,2,798,129
87656497,17622432,2,896,860
42084934,60902594,3,669,957
97679279,57077468,0,369,2
80384524,90459524,3,991,706
30853872,87776978,1,212,227
4064451,23016206,4,996,28
1747013,4301854,5,981,445
29834202,66375738,2,920,417
61475240,78544601,3,290,635
76715316,63754985,1,412,130
36703141,52963031,4,27,254
57417706,62322050,4,830,48
17456206,26920200,0,905,415
95602070,17990544,0,732,965
63925690,62758017,5,96,717
73037477,28927360,2,99,875
99060389,94039422,0,164,552
91134533,62517510,3,893,126
19957369,64948572,3,260,979
73846005,35236735,2,331,756
64001903,3546631,2,990,314
26380823,77190293,4,561,367
7064420,21286553,2,725,41
50816616,16307500,3,19,777
56102257,25000643,0,494,645
62125849,78784480,4,465,165
93990387,91079273,3,177,851
19279464,33125537,4,349,362
7500792,96760353,0,563,593
83807278,29506729,0,125,239
51055010,92876464,1,616,883
86072549,25607298,3,293,580
96048451,86778612,1,388,521
79790375,33125537,0,658,362
60623620,77145180,5,903,821
97606046,30853872,3,686,212
59127308,97744098,4,842,865
10101842,72315629,5,555,502
52963031,88059419,5,254,809
75202474,17756105,4,88,549
85749296,11693022,1,746,790
82795154,22596015,3,963,328
30725077,10981968,4,729,771
36352323,52111787,3,117,975
52683156,6004492,2,419,394
45621649,30976923,1,342,505
91614334,26133197,1,43,139
12773270,11208878,2,601,515
55216947,12678940,5,507,811
25735541,10232979,2,469,321
49849502,38866575,0,672,279
68371650,71466941,0,685,621
60608235,52896996,3,211,719
79253341,98290623,3,890,338
41503628,40276156,4,47,986
40815137,97649348,2,280,381
21177147,18128906,5,801,396
88883775,38220302,4,430,582
12919605,1640312,3,700,284
74672784,98228577,3,374,202
11945861,35275946,2,918,820
54187483,31947258,3,116,129
47825457,59429927,4,414,514
94311648,63002030,1,151,974
11461442,97251876,4,805,237
20455091,84567480,2,206,378
12919605,41503628,4,700,47
69870828,91079273,0,887,851
6390382,36703141,0,760,27
5304165,55927175,3,649,322
21448951,95851667,1,301,825
79790375,81355371,4,658,70
70191512,37531013,2,178,451
29613711,89133485,3,61,357
31872848,92854742,3,52,409
55927175,19279464,2,322,349
38774244,34922000,2,393,427
54789181,25735541,4,644,469
18973811,31947258,1,643,129
57148383,51442728,3,537,862
57077468,29613711,2,2,61
43545057,70351135,1,647,273
35162976,68048755,3,341,945
36531904,32375913,3,201,276
29187162,99706731,5,329,800
35083930,7039994,2,819,294
30740191,98829172,1,993,241
10688887,66375738,3,405,417
43436594,29407041,0,278,444
52111787,88996983,0,975,735
4908516,1417140,2,607,698
31595989,99273044,5,988,310
1056137,92876464,0,740,883
7795028,80633893,2,560,160
72065260,81674690,5,497,484
38774244,19962470,2,393,652
26770477,10610811,4,434,641
17990544,20455091,3,965,206
35236735,96048451,2,756,388
91614334,67161012,1,43,466
62850962,52615429,1,104,932
59273979,73846005,1,383,331
93549453,73846005,5,961,331
67210903,94039422,1,306,552
7500792,81095177,4,563,524
69857816,27666839,3,14,339
43050268,88239465,5,320,709
74779110,76467030,5,631,849
13157272,69487472,5,501,723
61570194,99268018,4,623,625
61231992,44761260,0,535,175
85060967,49761953,4,186,847
75922273,67724969,2,859,491
75202474,47232993,5,88,989
8844880,70191512,5,196,178
53995284,31217803,3,823,468
81611930,19043488,3,622,496
47386154,83652896,4,888,382
17302357,73616316,4,72,579
15251756,86514354,3,143,370
82759299,55216947,2,167,507
4291684,45286842,0,262,508
26267607,9016466,4,873,77
86290932,50889916,3,533,23
81220046,6004492,2,598,394
62841579,31919124,0,680,302
13157272,48548847,5,501,816
85749296,28927360,4,746,875
71368970,97251876,4,333,237
77190293,23016206,2,367,28
59765788,35083930,4,638,819
78784480,71924083,4,165,782
62064567,97606046,3,3,686
98829172,36703141,0,241,27
19962470,35295072,2,652,610
71946045,21644651,1,793,140
58070265,65925778,5,661,628
86581253,44965957,1,738,20
80384524,86034800,2,991,954
68744841,93465263,0,565,904
28927360,45286842,5,875,508
2956541,28541972,1,191,845
13246952,62517510,1,909,126
35551656,84865869,3,470,655
12232739,61231992,5,200,535
24361801,59355448,4,576,787
38443689,55927175,1,891,322
4079725,92404905,5,170,317
63078133,29613711,3,217,61
89847523,91614334,1,313,43
45460392,91125316,0,472,156
64389828,48336758,5,436,780
67897782,92425425,2,343,375
29187162,79500855,3,329,401
19640224,39960588,1,6,617
56609314,95143745,5,867,571
20970263,58188540,1,605,127
29797724,95122615,4,5,79
37411328,78967688,3,646,33
13040605,56182941,5,938,870
20455091,27156677,2,206,678
34606272,5304165,1,654,649
93465263,8411048,1,904,703
46264694,92404905,5,741,317
62850962,26076984,0,104,193
43544662,90662805,4,32,733
31217803,20866937,5,468,648
79770084,53214565,0,763,697
31345841,61694166,2,940,927
41589049,66449397,3,324,65
4602289,45286842,4,901,508
97501873,68744841,2,487,565
30960721,76082238,2,707,366
57746169,77190293,1,446,367
85890964,82632781,4,846,737
87656497,45858834,4,896,939
11961243,4079725,1,231,170
78713684,6390382,5,772,760
37411328,29309810,5,646,662
78813012,98228577,5,682,202
23324213,63531924,1,220,292
46410003,60923550,0,214,318
16916110,10610811,3,74,641
1812075,28050034,5,101,912
55122964,53995284,1,664,823
46609482,63002030,5,358,974
69953521,53490317,3,971,244
34810299,54050593,2,272,785
6004492,32375913,2,394,276
7402411,35650377,4,480,499
59398989,12967182,4,210,884
20970263,53214565,3,605,697
34027965,94039422,1,258,552
9820297,10941358,2,354,522
48118511,15251756,1,379,143
93500310,21145201,0,222,69
9737784,53690602,2,721,337
30976923,62764098,2,505,650
85727169,54050593,0,525,785
81822157,54763935,0,300,456
66030507,5757040,0,482,112
57746169,23324213,5,446,220
79994984,42539508,5,141,503
77824893,84539094,2,936,173
54050593,97679279,4,785,369
14027026,39960588,2,656,617
20866937,82300536,0,648,978
34133608,35275946,0,51,820
90308649,61009773,2,775,892
52683156,96796701,2,419,575
87734045,86800565,2,84,948
58127645,79273765,0,545,876
99268018,36080058,0,625,928
42334581,61182768,2,269,759
23491543,56592728,5,973,59
50570245,62517510,5,889,126
59127308,78851505,3,842,36
52416792,43545057,3,395,647
40127781,13354626,4,754,380
66225982,36154512,0,512,184
39339455,99084238,1,98,752
88883775,56087048,2,430,172
45813345,43007766,4,26,30
1056137,3925951,2,740,755
60931922,45858834,5,246,939
